,Name,White_percentage,African_percentage,Asian_percentage,Native_percentage
2061,"Cuyahoga County, Ohio",58.199999999999996,29.32,3.4799999999999995,0.24
2062,"Darke County, Ohio",95.07,0.58,0.35000000000000003,0.21
2063,"Defiance County, Ohio",87.89,1.7500000000000002,0.37,0.38
2064,"Delaware County, Ohio",80.9,3.66,8.51,0.15
2065,"Erie County, Ohio",82.15,9.0,0.64,0.26
2066,"Fairfield County, Ohio",82.86,8.49,1.95,0.24
2067,"Fayette County, Ohio",91.61,1.8800000000000001,0.59,0.24
2068,"Franklin County, Ohio",60.64000000000001,22.650000000000002,5.6000000000000005,0.35000000000000003
2069,"Fulton County, Ohio",89.18,0.6,0.36,0.35000000000000003
2070,"Gallia County, Ohio",92.57,2.0500000000000003,0.51,0.22
2071,"Geauga County, Ohio",93.74,1.13,0.7100000000000001,0.06
2072,"Greene County, Ohio",81.65,6.84,3.32,0.26
2073,"Guernsey County, Ohio",93.39,1.39,0.4,0.25
2074,"Hamilton County, Ohio",63.31,25.180000000000003,3.05,0.27
2075,"Hancock County, Ohio",88.88000000000001,1.91,1.87,0.2
2076,"Hardin County, Ohio",93.34,0.8500000000000001,0.5499999999999999,0.19
2077,"Harrison County, Ohio",92.91,1.66,0.27999999999999997,0.13
2078,"Henry County, Ohio",91.25999999999999,0.58,0.45999999999999996,0.37
2079,"Highland County, Ohio",93.87,1.2,0.25,0.27999999999999997
2080,"Hocking County, Ohio",94.81,0.5,0.25,0.18
2081,"Holmes County, Ohio",97.43,0.27999999999999997,0.15,0.08
2082,"Huron County, Ohio",89.49000000000001,1.03,0.38,0.33999999999999997
2083,"Jackson County, Ohio",94.8,0.49,0.32,0.33
2084,"Jefferson County, Ohio",87.29,5.65,0.53,0.21
2085,"Knox County, Ohio",93.11,0.8999999999999999,0.59,0.22999999999999998
2086,"Lake County, Ohio",85.68,4.74,1.41,0.24
2087,"Lawrence County, Ohio",93.16,1.91,0.38999999999999996,0.22999999999999998
2088,"Licking County, Ohio",86.31,4.04,2.82,0.25
2089,"Logan County, Ohio",91.11,1.47,0.7100000000000001,0.22
2090,"Lorain County, Ohio",79.02,7.9399999999999995,1.16,0.29
2091,"Lucas County, Ohio",68.43,19.73,1.67,0.33
2092,"Madison County, Ohio",86.82,6.13,0.58,0.16
2093,"Mahoning County, Ohio",75.55,15.24,0.8699999999999999,0.22999999999999998
2094,"Marion County, Ohio",86.83,6.279999999999999,0.5499999999999999,0.3
2095,"Medina County, Ohio",91.57,1.29,1.21,0.13999999999999999
2096,"Meigs County, Ohio",95.67999999999999,0.69,0.1,0.22999999999999998
2097,"Mercer County, Ohio",94.19,0.48,0.44,0.19
2098,"Miami County, Ohio",89.75,2.3800000000000003,1.51,0.18
2099,"Monroe County, Ohio",96.71,0.13999999999999999,0.16,0.09
2100,"Montgomery County, Ohio",67.95,21.17,2.39,0.26
2101,"Morgan County, Ohio",91.06,2.93,0.16999999999999998,0.15
2102,"Morrow County, Ohio",94.23,0.45999999999999996,0.26,0.25
2103,"Muskingum County, Ohio",89.47,3.51,0.44999999999999996,0.16999999999999998
2104,"Noble County, Ohio",91.29,5.36,0.16,0.24
2105,"Ottawa County, Ohio",92.35,0.89,0.43,0.19
2106,"Paulding County, Ohio",91.75,0.8200000000000001,0.16,0.48
2107,"Perry County, Ohio",95.19999999999999,0.25,0.19,0.27999999999999997
2108,"Pickaway County, Ohio",90.08,3.6900000000000004,0.51,0.27999999999999997
2109,"Pike County, Ohio",94.36,0.7000000000000001,0.26,0.43
2110,"Portage County, Ohio",86.39,4.97,2.12,0.16999999999999998
2111,"Preble County, Ohio",94.78,0.44999999999999996,0.4,0.22
2112,"Putnam County, Ohio",93.11,0.36,0.19,0.16
2113,"Richland County, Ohio",84.15,9.049999999999999,0.64,0.2
2114,"Ross County, Ohio",88.34,5.25,0.48,0.27999999999999997
2115,"Sandusky County, Ohio",85.61999999999999,3.2,0.33999999999999997,0.33
2116,"Scioto County, Ohio",91.78,2.8000000000000003,0.37,0.36
2117,"Seneca County, Ohio",89.63,2.5100000000000002,0.66,0.22
2118,"Shelby County, Ohio",91.81,1.76,0.9400000000000001,0.2
2119,"Stark County, Ohio",83.59,7.7700000000000005,0.8500000000000001,0.31
2120,"Summit County, Ohio",74.17,14.75,4.19,0.19
2121,"Trumbull County, Ohio",84.69,8.52,0.5499999999999999,0.15
2122,"Tuscarawas County, Ohio",91.86999999999999,0.7799999999999999,0.33,1.04
2123,"Union County, Ohio",85.48,2.07,6.4399999999999995,0.19
2124,"Van Wert County, Ohio",92.75,0.9199999999999999,0.31,0.2
2125,"Vinton County, Ohio",95.77,0.4,0.16999999999999998,0.15
2126,"Warren County, Ohio",82.56,3.42,7.1499999999999995,0.16999999999999998
2127,"Washington County, Ohio",93.61,1.01,0.52,0.21
2128,"Wayne County, Ohio",92.16,1.53,0.83,0.16999999999999998
2129,"Williams County, Ohio",92.08,0.8999999999999999,0.54,0.22999999999999998
2130,"Wood County, Ohio",87.21,2.41,2.09,0.22999999999999998
2131,"Wyandot County, Ohio",94.67,0.37,0.38999999999999996,0.11
2132,"Adair County, Oklahoma",39.22,0.21,0.83,43.96
2133,"Alfalfa County, Oklahoma",83.72,4.18,0.12,3.42
2134,"Atoka County, Oklahoma",67.03,4.0,0.35000000000000003,15.93
2135,"Beaver County, Oklahoma",75.48,0.08,0.3,0.91
2136,"Beckham County, Oklahoma",78.18,5.07,0.59,3.8
2137,"Blaine County, Oklahoma",73.99,3.01,0.3,7.6899999999999995
2138,"Bryan County, Oklahoma",67.34,1.6199999999999999,0.64,14.81
2139,"Caddo County, Oklahoma",62.13999999999999,2.56,0.25,21.43
2140,"Canadian County, Oklahoma",72.89,3.54,3.1399999999999997,4.4799999999999995
2141,"Carter County, Oklahoma",66.92,5.9799999999999995,1.23,9.229999999999999
2142,"Cherokee County, Oklahoma",44.15,1.1400000000000001,0.66,34.56
2143,"Choctaw County, Oklahoma",58.32000000000001,9.74,0.2,18.16
2144,"Cimarron County, Oklahoma",78.44,0.04,0.04,0.74
2145,"Cleveland County, Oklahoma",68.89999999999999,5.13,4.34,4.49
2146,"Coal County, Oklahoma",65.34,0.51,0.29,19.650000000000002
2147,"Comanche County, Oklahoma",57.21000000000001,16.35,2.59,5.9799999999999995
2148,"Cotton County, Oklahoma",76.21,1.38,0.51,9.55
2149,"Craig County, Oklahoma",60.83,2.68,0.54,20.23
2150,"Creek County, Oklahoma",73.08,2.06,0.43,10.02
2151,"Custer County, Oklahoma",70.23,2.8899999999999997,1.09,6.819999999999999
2152,"Delaware County, Oklahoma",62.86000000000001,0.33999999999999997,1.17,21.52
2153,"Dewey County, Oklahoma",85.35000000000001,0.16,0.09,5.9799999999999995
2154,"Ellis County, Oklahoma",87.2,0.53,0.4,1.63
2155,"Garfield County, Oklahoma",72.08,2.78,1.1199999999999999,2.5100000000000002
2156,"Garvin County, Oklahoma",73.68,2.15,0.45999999999999996,8.540000000000001
2157,"Grady County, Oklahoma",78.69,2.42,0.37,5.57
2158,"Grant County, Oklahoma",88.77000000000001,1.06,0.29,1.92
2159,"Greer County, Oklahoma",77.89,6.59,0.13,3.39
2160,"Harmon County, Oklahoma",70.02000000000001,6.59,0.44,2.29
2161,"Harper County, Oklahoma",76.03999999999999,0.12,0.03,1.53
2162,"Haskell County, Oklahoma",67.94,0.5700000000000001,0.18,19.39
2163,"Hughes County, Oklahoma",61.550000000000004,5.48,0.31,19.35
2164,"Jackson County, Oklahoma",66.7,6.959999999999999,1.39,2.16
2165,"Jefferson County, Oklahoma",78.81,0.51,0.5599999999999999,5.36
2166,"Johnston County, Oklahoma",67.10000000000001,2.41,0.51,16.18
2167,"Kay County, Oklahoma",72.77,2.01,0.58,10.13
2168,"Kingfisher County, Oklahoma",76.74,1.18,0.31,3.1199999999999997
2169,"Kiowa County, Oklahoma",76.61,3.84,0.61,6.569999999999999
2170,"Latimer County, Oklahoma",62.739999999999995,0.45999999999999996,0.72,24.169999999999998
2171,"Le Flore County, Oklahoma",67.85,1.79,0.61,14.78
2172,"Lincoln County, Oklahoma",79.33,1.79,0.36,7.049999999999999
2173,"Logan County, Oklahoma",74.86,6.63,0.5599999999999999,3.52
2174,"Love County, Oklahoma",71.02000000000001,1.95,0.7100000000000001,6.4
2175,"McClain County, Oklahoma",75.91,0.8500000000000001,0.51,6.800000000000001
2176,"McCurtain County, Oklahoma",60.019999999999996,8.32,0.43,14.649999999999999
2177,"McIntosh County, Oklahoma",67.63,2.8899999999999997,0.38999999999999996,17.150000000000002
2178,"Major County, Oklahoma",85.09,0.21,0.6,2.12
2179,"Marshall County, Oklahoma",66.67999999999999,1.11,0.29,9.86
2180,"Mayes County, Oklahoma",61.29,0.49,0.49,21.07
2181,"Murray County, Oklahoma",69.53,1.2,0.35000000000000003,14.510000000000002
2182,"Muskogee County, Oklahoma",53.97,9.98,0.77,18.22
2183,"Noble County, Oklahoma",78.36,1.4000000000000001,0.43,9.04
2184,"Nowata County, Oklahoma",63.31,1.16,0.09,17.19
2185,"Okfuskee County, Oklahoma",59.11,6.1899999999999995,0.27999999999999997,22.88
2186,"Oklahoma County, Oklahoma",54.900000000000006,15.110000000000001,3.54,3.4000000000000004
2187,"Okmulgee County, Oklahoma",60.18,7.539999999999999,0.44999999999999996,16.66
2188,"Osage County, Oklahoma",60.9,10.57,0.27999999999999997,14.31
2189,"Ottawa County, Oklahoma",63.94,0.98,0.51,18.83
2190,"Pawnee County, Oklahoma",75.24,0.51,0.32,12.6
2191,"Payne County, Oklahoma",74.29,3.91,3.27,4.65
2192,"Pittsburg County, Oklahoma",66.35,2.86,0.65,15.07
2193,"Pontotoc County, Oklahoma",61.14000000000001,2.32,0.98,18.84
2194,"Pottawatomie County, Oklahoma",69.67999999999999,3.09,0.7100000000000001,12.620000000000001
2195,"Pushmataha County, Oklahoma",69.43,0.62,0.48,17.169999999999998
2196,"Roger Mills County, Oklahoma",85.56,0.22999999999999998,0.15,3.54
2197,"Rogers County, Oklahoma",66.97999999999999,1.23,1.77,13.05
2198,"Seminole County, Oklahoma",61.29,3.92,0.32,19.689999999999998
2199,"Sequoyah County, Oklahoma",58.37,1.5699999999999998,0.73,23.43
2200,"Stephens County, Oklahoma",78.09,1.92,0.58,5.1
2201,"Texas County, Oklahoma",47.4,4.79,2.22,2.63
2202,"Tillman County, Oklahoma",65.36,7.13,0.44999999999999996,3.47
2203,"Tulsa County, Oklahoma",58.379999999999995,10.07,3.75,5.9799999999999995
2204,"Wagoner County, Oklahoma",66.84,3.35,1.77,10.34
2205,"Washington County, Oklahoma",68.87,2.58,1.87,10.31
2206,"Washita County, Oklahoma",83.86,0.9299999999999999,0.21,3.11
2207,"Woods County, Oklahoma",83.38,2.75,0.88,3.06
2208,"Woodward County, Oklahoma",78.83,1.72,0.62,3.09
2209,"Baker County, Oregon",89.61,0.45999999999999996,0.4,1.1199999999999999
2210,"Benton County, Oregon",78.39,1.05,6.75,0.86
2211,"Clackamas County, Oregon",79.46,1.08,4.91,0.83
2212,"Clatsop County, Oregon",84.06,0.5499999999999999,1.37,1.05
2213,"Columbia County, Oregon",86.03,0.61,1.11,1.39
2214,"Coos County, Oregon",84.6,0.44999999999999996,1.15,2.3
2215,"Crook County, Oregon",86.3,0.32,0.45999999999999996,1.28
2216,"Curry County, Oregon",84.98,0.36,0.91,2.31
2217,"Deschutes County, Oregon",85.31,0.44999999999999996,1.25,0.79
2218,"Douglas County, Oregon",86.37,0.36,1.11,1.7500000000000002
2219,"Gilliam County, Oregon",88.72,0.2,0.44999999999999996,1.4500000000000002
2220,"Grant County, Oregon",90.18,0.18,0.32,0.8999999999999999
2221,"Harney County, Oregon",87.61,0.11,0.48,3.2800000000000002
2222,"Hood River County, Oregon",68.32000000000001,0.22,1.6400000000000001,1.1400000000000001
2223,"Jackson County, Oregon",79.81,0.7799999999999999,1.52,1.25
2224,"Jefferson County, Oregon",65.27,0.59,0.61,13.56
2225,"Josephine County, Oregon",85.53,0.47000000000000003,1.01,1.22
2226,"Klamath County, Oregon",78.51,0.8099999999999999,1.13,4.32
2227,"Lake County, Oregon",82.0,0.6,0.66,1.6099999999999999
2228,"Lane County, Oregon",80.74,1.22,2.5100000000000002,1.22
2229,"Lincoln County, Oregon",80.61,0.4,1.31,3.56
2230,"Linn County, Oregon",83.74000000000001,0.53,1.15,1.34
2231,"Malheur County, Oregon",68.47999999999999,1.47,1.25,1.71
2232,"Marion County, Oregon",67.45,1.2,2.17,1.9800000000000002
2233,"Morrow County, Oregon",61.31999999999999,0.48,0.27,1.37
2234,"Multnomah County, Oregon",68.21000000000001,5.56,7.61,1.22
2235,"Polk County, Oregon",78.09,0.84,2.03,2.19
2236,"Sherman County, Oregon",87.86,0.0,0.43,1.02
2237,"Tillamook County, Oregon",82.59,0.29,1.03,1.1199999999999999
2238,"Umatilla County, Oregon",66.75999999999999,0.88,0.8999999999999999,3.85
2239,"Union County, Oregon",86.14,0.62,0.84,0.9199999999999999
2240,"Wallowa County, Oregon",90.29,0.12,0.42,0.8099999999999999
2241,"Wasco County, Oregon",74.32,0.5,0.95,4.2
2242,"Washington County, Oregon",64.2,2.2399999999999998,11.51,1.03
2243,"Wheeler County, Oregon",87.6,0.06999999999999999,0.62,1.79
2244,"Yamhill County, Oregon",77.66999999999999,0.84,1.47,1.7999999999999998
2245,"Adams County, Pennsylvania",88.07000000000001,1.5,0.9400000000000001,0.33
2246,"Allegheny County, Pennsylvania",75.67,13.089999999999998,4.68,0.15
2247,"Armstrong County, Pennsylvania",95.36,0.6799999999999999,0.24,0.1
2248,"Beaver County, Pennsylvania",86.17,6.64,0.61,0.13999999999999999
2249,"Bedford County, Pennsylvania",95.78,0.4,0.32,0.16
2250,"Berks County, Pennsylvania",72.08,5.13,1.5,0.53
2251,"Blair County, Pennsylvania",92.51,2.06,0.72,0.13
2252,"Bradford County, Pennsylvania",93.43,0.67,0.7799999999999999,0.22999999999999998
2253,"Bucks County, Pennsylvania",81.96,4.08,5.45,0.18
2254,"Butler County, Pennsylvania",92.45,1.16,1.4500000000000002,0.12
2255,"Cambria County, Pennsylvania",90.09,4.37,0.59,0.1
2256,"Cameron County, Pennsylvania",94.24,0.35000000000000003,0.64,0.2
2257,"Carbon County, Pennsylvania",90.4,1.87,0.51,0.24
2258,"Centre County, Pennsylvania",82.96,3.46,7.21,0.13
2259,"Chester County, Pennsylvania",77.3,5.53,6.6000000000000005,0.27
2260,"Clarion County, Pennsylvania",94.41000000000001,1.48,0.47000000000000003,0.13
2261,"Clearfield County, Pennsylvania",93.21000000000001,2.37,0.5599999999999999,0.1
2262,"Clinton County, Pennsylvania",93.91000000000001,1.1900000000000002,0.5700000000000001,0.19
2263,"Columbia County, Pennsylvania",92.0,1.41,1.17,0.15
2264,"Crawford County, Pennsylvania",92.69,1.82,0.44999999999999996,0.15
2265,"Cumberland County, Pennsylvania",82.83,4.2700000000000005,5.36,0.2
2266,"Dauphin County, Pennsylvania",63.190000000000005,17.76,6.03,0.27999999999999997
2267,"Delaware County, Pennsylvania",63.74999999999999,22.41,6.32,0.19
2268,"Elk County, Pennsylvania",95.37,0.26,0.37,0.06999999999999999
2269,"Erie County, Pennsylvania",82.23,7.6,2.36,0.18
2270,"Fayette County, Pennsylvania",89.91,4.49,0.3,0.16999999999999998
2271,"Forest County, Pennsylvania",75.94999999999999,17.740000000000002,0.27,0.13
2272,"Franklin County, Pennsylvania",86.27,3.42,0.9299999999999999,0.31
2273,"Fulton County, Pennsylvania",94.58,0.88,0.27999999999999997,0.21
2274,"Greene County, Pennsylvania",91.86,3.01,0.33,0.21
2275,"Huntingdon County, Pennsylvania",89.87,5.1499999999999995,0.48,0.13
2276,"Indiana County, Pennsylvania",91.63,3.0,0.98,0.16999999999999998
2277,"Jefferson County, Pennsylvania",95.46,0.29,0.22999999999999998,0.1
2278,"Juniata County, Pennsylvania",93.94,0.5700000000000001,0.29,0.1
2279,"Lackawanna County, Pennsylvania",82.93,3.8699999999999997,3.16,0.26
2280,"Lancaster County, Pennsylvania",81.86,4.05,2.56,0.24
2281,"Lawrence County, Pennsylvania",88.64999999999999,4.26,0.38,0.12
2282,"Lebanon County, Pennsylvania",82.66,2.26,1.5599999999999998,0.19
2283,"Lehigh County, Pennsylvania",65.28,7.37,3.7199999999999998,0.4
2284,"Luzerne County, Pennsylvania",78.95,4.9799999999999995,1.25,0.27
2285,"Lycoming County, Pennsylvania",87.94999999999999,5.11,0.8200000000000001,0.19
2286,"McKean County, Pennsylvania",92.19000000000001,2.1399999999999997,0.49,0.27
2287,"Mercer County, Pennsylvania",88.13,5.7700000000000005,0.62,0.13
2288,"Mifflin County, Pennsylvania",94.58,0.84,0.37,0.13
2289,"Monroe County, Pennsylvania",65.92,14.790000000000001,2.42,0.4
2290,"Montgomery County, Pennsylvania",73.27,9.55,7.9399999999999995,0.22
2291,"Montour County, Pennsylvania",89.59,1.83,3.6799999999999997,0.2
2292,"Northampton County, Pennsylvania",76.2,6.21,3.2099999999999995,0.27
2293,"Northumberland County, Pennsylvania",90.36999999999999,2.81,0.5,0.18
2294,"Perry County, Pennsylvania",94.17999999999999,0.66,0.32,0.11
2295,"Philadelphia County, Pennsylvania",36.33,39.31,8.33,0.38999999999999996
2296,"Pike County, Pennsylvania",80.64,5.609999999999999,1.46,0.36
2297,"Potter County, Pennsylvania",95.19,0.26,0.44999999999999996,0.15
2298,"Schuylkill County, Pennsylvania",89.62,3.0700000000000003,0.53,0.16999999999999998
2299,"Snyder County, Pennsylvania",93.94,1.3599999999999999,0.75,0.13
2300,"Somerset County, Pennsylvania",93.47,2.54,0.27,0.09
2301,"Sullivan County, Pennsylvania",93.13,1.46,0.33999999999999997,0.15
2302,"Susquehanna County, Pennsylvania",93.84,0.38,0.36,0.2
2303,"Tioga County, Pennsylvania",93.74,0.84,0.45999999999999996,0.19
2304,"Union County, Pennsylvania",86.63,6.05,1.9300000000000002,0.24
2305,"Venango County, Pennsylvania",93.8,0.88,0.33999999999999997,0.16999999999999998
2306,"Warren County, Pennsylvania",94.45,0.38999999999999996,0.41000000000000003,0.2
2307,"Washington County, Pennsylvania",89.83,3.32,0.96,0.13999999999999999
2308,"Wayne County, Pennsylvania",89.52,3.37,0.83,0.22
2309,"Westmoreland County, Pennsylvania",91.55,2.59,0.9400000000000001,0.12
2310,"Wyoming County, Pennsylvania",93.46,0.89,0.45999999999999996,0.16999999999999998
2311,"York County, Pennsylvania",81.76,6.13,1.46,0.25
2312,"Bristol County, Rhode Island",89.29,1.52,2.53,0.21
2313,"Kent County, Rhode Island",86.35000000000001,1.8900000000000001,2.87,0.31
2314,"Newport County, Rhode Island",84.14,3.32,1.83,0.42
2315,"Providence County, Rhode Island",60.870000000000005,8.14,4.33,0.8099999999999999
2316,"Washington County, Rhode Island",89.5,1.18,2.01,0.79
2317,"Abbeville County, South Carolina",69.47,25.540000000000003,0.3,0.18
2318,"Aiken County, South Carolina",65.16999999999999,23.61,1.06,0.41000000000000003
2319,"Allendale County, South Carolina",25.0,70.36,0.21,0.6
2320,"Anderson County, South Carolina",75.78,14.940000000000001,1.18,0.3
2321,"Bamberg County, South Carolina",37.91,58.32000000000001,0.51,0.22999999999999998
2322,"Barnwell County, South Carolina",50.96000000000001,42.86,0.7799999999999999,0.38
2323,"Beaufort County, South Carolina",69.94,14.95,1.31,0.38999999999999996
2324,"Berkeley County, South Carolina",61.53999999999999,22.79,2.37,0.6799999999999999
2325,"Calhoun County, South Carolina",55.93,38.05,0.21,0.44
2326,"Charleston County, South Carolina",65.82000000000001,22.68,1.8499999999999999,0.37
2327,"Cherokee County, South Carolina",71.52,20.23,0.61,0.4
2328,"Chester County, South Carolina",58.089999999999996,35.08,0.45999999999999996,0.53
2329,"Chesterfield County, South Carolina",60.519999999999996,30.580000000000002,0.63,0.5599999999999999
2330,"Clarendon County, South Carolina",49.71,44.690000000000005,0.74,0.42
2331,"Colleton County, South Carolina",57.16,34.89,0.49,0.8699999999999999
2332,"Darlington County, South Carolina",54.21,40.58,0.47000000000000003,0.26
2333,"Dillon County, South Carolina",46.48,44.98,0.24,2.26
2334,"Dorchester County, South Carolina",62.8,23.98,2.0500000000000003,0.66
2335,"Edgefield County, South Carolina",59.77,32.6,0.5,0.3
